line_no,name,building_type,start_dynasty,start_year,century,province,dimension,term,term_confidence
1800,拉鲁颇章,民居,清,1780,18世纪,西藏自治区,建筑材料,夯土,0.82
1800,拉鲁颇章,民居,清,1780,18世纪,西藏自治区,建筑功能,家族宅邸,0.98
1800,拉鲁颇章,民居,清,1780,18世纪,西藏自治区,建筑功能,社区办公,0.96
1800,拉鲁颇章,民居,清,1780,18世纪,西藏自治区,建筑功能,颇章,0.97
1800,拉鲁颇章,民居,清,1780,18世纪,西藏自治区,营造技艺,藏式木构,0.86
1800,拉鲁颇章,民居,清,1780,18世纪,西藏自治区,营造技艺,石砌墙体,0.84
1800,拉鲁颇章,民居,清,1780,18世纪,西藏自治区,营造技艺,平顶屋面,0.83
1800,拉鲁颇章,民居,清,1780,18世纪,西藏自治区,建筑空间布局,坐北朝南,0.92
1800,拉鲁颇章,民居,清,1780,18世纪,西藏自治区,建筑空间布局,院落布局,0.9
1800,拉鲁颇章,民居,清,1780,18世纪,西藏自治区,建筑空间布局,湖上建筑,0.89
1800,拉鲁颇章,民居,清,1780,18世纪,西藏自治区,建筑空间布局,廊桥连接,0.88
1834,骡帮会馆,官府,清,1644,17世纪,陕西省,建筑结构体系,合院式,0.65
1834,骡帮会馆,官府,清,1644,17世纪,陕西省,建筑结构体系,抬梁式,0.6
1834,骡帮会馆,官府,清,1644,17世纪,陕西省,建筑材料,石室,0.55
1834,骡帮会馆,官府,清,1644,17世纪,陕西省,建筑材料,石刻,0.55
1834,骡帮会馆,官府,清,1644,17世纪,陕西省,建筑材料,砖石,0.5
1834,骡帮会馆,官府,清,1644,17世纪,陕西省,建筑功能,会馆,0.9
1834,骡帮会馆,官府,清,1644,17世纪,陕西省,建筑功能,商帮议事,0.75
1834,骡帮会馆,官府,清,1644,17世纪,陕西省,建筑功能,旅居接待,0.7
1834,骡帮会馆,官府,清,1644,17世纪,陕西省,营造技艺,雕花门窗,0.6
1834,骡帮会馆,官府,清,1644,17世纪,陕西省,营造技艺,砖雕,0.65
1834,骡帮会馆,官府,清,1644,17世纪,陕西省,营造技艺,木构架,0.7
1834,骡帮会馆,官府,清,1644,17世纪,陕西省,建筑空间布局,中轴对称,0.7
1834,骡帮会馆,官府,清,1644,17世纪,陕西省,建筑空间布局,多进院落,0.65
1834,骡帮会馆,官府,清,1644,17世纪,陕西省,建筑空间布局,前厅后寝,0.6
1835,桥上桥,桥梁,清,1660,17世纪,陕西省,建筑结构体系,双重石拱桥,0.95
1835,桥上桥,桥梁,清,1660,17世纪,陕西省,建筑结构体系,桥上桥结构,0.93
1835,桥上桥,桥梁,清,1660,17世纪,陕西省,建筑结构体系,多孔拱桥,0.9
1835,桥上桥,桥梁,清,1660,17世纪,陕西省,建筑材料,花岗岩,0.98
1835,桥上桥,桥梁,清,1660,17世纪,陕西省,建筑材料,石条砌筑,0.96
1835,桥上桥,桥梁,清,1660,17世纪,陕西省,建筑功能,界桥,0.85
1835,桥上桥,桥梁,清,1660,17世纪,陕西省,建筑功能,交通水利设施,0.82
1835,桥上桥,桥梁,清,1660,17世纪,陕西省,建筑功能,历史地标,0.8
1835,桥上桥,桥梁,清,1660,17世纪,陕西省,营造技艺,叠桥建造,0.9
1835,桥上桥,桥梁,清,1660,17世纪,陕西省,营造技艺,石拱砌筑,0.88
1835,桥上桥,桥梁,清,1660,17世纪,陕西省,营造技艺,因势加建,0.85
1835,桥上桥,桥梁,清,1660,17世纪,陕西省,建筑空间布局,东西走向,0.92
1835,桥上桥,桥梁,清,1660,17世纪,陕西省,建筑空间布局,上下桥垂直对应,0.91
1835,桥上桥,桥梁,清,1660,17世纪,陕西省,建筑空间布局,九孔对称布局,0.9
1837,毓秀桥,桥梁,清,1702,18世纪,陕西省,建筑结构体系,石拱桥,0.98
1837,毓秀桥,桥梁,清,1702,18世纪,陕西省,建筑结构体系,纵联式拱碹,0.98
1837,毓秀桥,桥梁,清,1702,18世纪,陕西省,建筑结构体系,厚拱厚墩,0.97
1837,毓秀桥,桥梁,清,1702,18世纪,陕西省,建筑结构体系,半圆框形拱,0.96
1837,毓秀桥,桥梁,清,1702,18世纪,陕西省,建筑材料,花岗石,0.97
1837,毓秀桥,桥梁,清,1702,18世纪,陕西省,建筑材料,青石,0.96
1837,毓秀桥,桥梁,清,1702,18世纪,陕西省,建筑材料,石条,0.95
1837,毓秀桥,桥梁,清,1702,18世纪,陕西省,建筑功能,交通要道,0.95
1837,毓秀桥,桥梁,清,1702,18世纪,陕西省,建筑功能,古驿道桥梁,0.94
1837,毓秀桥,桥梁,清,1702,18世纪,陕西省,营造技艺,铁锭加固,0.93
1837,毓秀桥,桥梁,清,1702,18世纪,陕西省,营造技艺,灌铁水工艺,0.92
1837,毓秀桥,桥梁,清,1702,18世纪,陕西省,建筑空间布局,多孔连拱,0.96
1837,毓秀桥,桥梁,清,1702,18世纪,陕西省,建筑空间布局,南北走向,0.95
1837,毓秀桥,桥梁,清,1702,18世纪,陕西省,建筑空间布局,长桥布局,0.94
1849,洮州卫城,官府,东汉,1379,14世纪,甘肃省,建筑结构体系,城墙,0.95
1849,洮州卫城,官府,东汉,1379,14世纪,甘肃省,建筑结构体系,马面,0.95
1849,洮州卫城,官府,东汉,1379,14世纪,甘肃省,建筑结构体系,角墩,0.95
1849,洮州卫城,官府,东汉,1379,14世纪,甘肃省,建筑结构体系,护城池,0.95
1849,洮州卫城,官府,东汉,1379,14世纪,甘肃省,建筑材料,古砖,0.75
1849,洮州卫城,官府,东汉,1379,14世纪,甘肃省,建筑材料,雉堞,0.75
1849,洮州卫城,官府,东汉,1379,14世纪,甘肃省,建筑功能,卫城,0.9
1849,洮州卫城,官府,东汉,1379,14世纪,甘肃省,建筑功能,指挥使司,0.9
1849,洮州卫城,官府,东汉,1379,14世纪,甘肃省,建筑功能,县政府驻地,0.9
1849,洮州卫城,官府,东汉,1379,14世纪,甘肃省,建筑功能,苏维埃政权驻地,0.9
1849,洮州卫城,官府,东汉,1379,14世纪,甘肃省,营造技艺,依山就势,0.8
1849,洮州卫城,官府,东汉,1379,14世纪,甘肃省,营造技艺,夯土筑城,0.75
1849,洮州卫城,官府,东汉,1379,14世纪,甘肃省,营造技艺,砖包墙技术,0.7
1849,洮州卫城,官府,东汉,1379,14世纪,甘肃省,建筑空间布局,前后城结构,0.95
1849,洮州卫城,官府,东汉,1379,14世纪,甘肃省,建筑空间布局,分隔墙垣,0.95
1849,洮州卫城,官府,东汉,1379,14世纪,甘肃省,建筑空间布局,山地城址,0.95
1849,洮州卫城,官府,东汉,1379,14世纪,甘肃省,建筑空间布局,烽火台,0.95
1852,青城古民居,民居,宋,1038,11世纪,甘肃省,建筑结构体系,单面坡,0.95
1852,青城古民居,民居,宋,1038,11世纪,甘肃省,建筑结构体系,人字梁架,0.95
1852,青城古民居,民居,宋,1038,11世纪,甘肃省,建筑结构体系,单檐硬山顶,0.95
1852,青城古民居,民居,宋,1038,11世纪,甘肃省,建筑结构体系,前出廊结构,0.95
1852,青城古民居,民居,宋,1038,11世纪,甘肃省,建筑材料,砖木结构,0.98
1852,青城古民居,民居,宋,1038,11世纪,甘肃省,建筑功能,民居建筑,0.96
1852,青城古民居,民居,宋,1038,11世纪,甘肃省,建筑功能,公共建筑,0.96
1852,青城古民居,民居,宋,1038,11世纪,甘肃省,建筑功能,宗教建筑,0.96
1852,青城古民居,民居,宋,1038,11世纪,甘肃省,营造技艺,单面坡,0.93
1852,青城古民居,民居,宋,1038,11世纪,甘肃省,营造技艺,人字梁架,0.93
1852,青城古民居,民居,宋,1038,11世纪,甘肃省,营造技艺,单檐硬山顶,0.93
1852,青城古民居,民居,宋,1038,11世纪,甘肃省,营造技艺,前出廊结构,0.93
1852,青城古民居,民居,宋,1038,11世纪,甘肃省,建筑空间布局,有机系统,0.9
1852,青城古民居,民居,宋,1038,11世纪,甘肃省,建筑空间布局,复合功能布局,0.9
1856,酒泉鼓楼,官府,东晋,346,4世纪,甘肃省,建筑结构体系,台基,0.98
1856,酒泉鼓楼,官府,东晋,346,4世纪,甘肃省,建筑结构体系,通天柱,0.97
1856,酒泉鼓楼,官府,东晋,346,4世纪,甘肃省,建筑结构体系,金柱,0.96
1856,酒泉鼓楼,官府,东晋,346,4世纪,甘肃省,建筑结构体系,外檐柱,0.95
1856,酒泉鼓楼,官府,东晋,346,4世纪,甘肃省,建筑结构体系,攒尖顶,0.98
1856,酒泉鼓楼,官府,东晋,346,4世纪,甘肃省,建筑材料,夯土,0.95
1856,酒泉鼓楼,官府,东晋,346,4世纪,甘肃省,建筑材料,青砖,0.94
1856,酒泉鼓楼,官府,东晋,346,4世纪,甘肃省,建筑材料,陶制宝瓶,0.92
1856,酒泉鼓楼,官府,东晋,346,4世纪,甘肃省,建筑功能,谯楼,0.92
1856,酒泉鼓楼,官府,东晋,346,4世纪,甘肃省,建筑功能,钟鼓楼,0.91
1856,酒泉鼓楼,官府,东晋,346,4世纪,甘肃省,建筑功能,城门楼,0.9
1856,酒泉鼓楼,官府,东晋,346,4世纪,甘肃省,营造技艺,砖雕仿木斗拱,0.9
1856,酒泉鼓楼,官府,东晋,346,4世纪,甘肃省,营造技艺,欧体门额,0.89
1856,酒泉鼓楼,官府,东晋,346,4世纪,甘肃省,营造技艺,神瑞画砖雕,0.88
1856,酒泉鼓楼,官府,东晋,346,4世纪,甘肃省,建筑空间布局,十字街心,0.96
1856,酒泉鼓楼,官府,东晋,346,4世纪,甘肃省,建筑空间布局,四面券门,0.95
1856,酒泉鼓楼,官府,东晋,346,4世纪,甘肃省,建筑空间布局,马道登台,0.94
1864,保安古屯田寨堡古建筑群,民居,明,1392,14世纪,青海省,建筑结构体系,寨墙,0.95
1864,保安古屯田寨堡古建筑群,民居,明,1392,14世纪,青海省,建筑结构体系,寨门,0.95
1864,保安古屯田寨堡古建筑群,民居,明,1392,14世纪,青海省,建筑结构体系,木阁门楼,0.93
1864,保安古屯田寨堡古建筑群,民居,明,1392,14世纪,青海省,建筑结构体系,封闭式防御结构,0.92
1864,保安古屯田寨堡古建筑群,民居,明,1392,14世纪,青海省,建筑材料,木材,0.85
1864,保安古屯田寨堡古建筑群,民居,明,1392,14世纪,青海省,建筑材料,雕刻木构件,0.84
1864,保安古屯田寨堡古建筑群,民居,明,1392,14世纪,青海省,建筑材料,柱头,0.82
1864,保安古屯田寨堡古建筑群,民居,明,1392,14世纪,青海省,建筑材料,扎口板,0.82
1864,保安古屯田寨堡古建筑群,民居,明,1392,14世纪,青海省,建筑功能,军事防御,0.97
1864,保安古屯田寨堡古建筑群,民居,明,1392,14世纪,青海省,建筑功能,屯田驻守,0.96
1864,保安古屯田寨堡古建筑群,民居,明,1392,14世纪,青海省,建筑功能,集居防卫,0.95
1864,保安古屯田寨堡古建筑群,民居,明,1392,14世纪,青海省,建筑功能,卫所遗存,0.94
1864,保安古屯田寨堡古建筑群,民居,明,1392,14世纪,青海省,营造技艺,木雕装饰,0.88
1864,保安古屯田寨堡古建筑群,民居,明,1392,14世纪,青海省,营造技艺,花卉雕刻,0.86
1864,保安古屯田寨堡古建筑群,民居,明,1392,14世纪,青海省,营造技艺,吉祥图案雕刻,0.85
1864,保安古屯田寨堡古建筑群,民居,明,1392,14世纪,青海省,营造技艺,动物纹样雕刻,0.85
1864,保安古屯田寨堡古建筑群,民居,明,1392,14世纪,青海省,建筑空间布局,方正规矩布局,0.96
1864,保安古屯田寨堡古建筑群,民居,明,1392,14世纪,青海省,建筑空间布局,院舍建筑,0.95
1864,保安古屯田寨堡古建筑群,民居,明,1392,14世纪,青海省,建筑空间布局,住宅密集,0.94
1864,保安古屯田寨堡古建筑群,民居,明,1392,14世纪,青海省,建筑空间布局,巷道幽深,0.93
1864,保安古屯田寨堡古建筑群,民居,明,1392,14世纪,青海省,建筑空间布局,依山就势,0.92
1885,惠远钟鼓楼,官府,清,1882,19世纪,新疆维吾尔自治区,建筑结构体系,砖台木架结构,0.95
1885,惠远钟鼓楼,官府,清,1882,19世纪,新疆维吾尔自治区,建筑结构体系,三层三重檐歇山顶,0.94
1885,惠远钟鼓楼,官府,清,1882,19世纪,新疆维吾尔自治区,建筑结构体系,十字交叉筒券通道,0.93
1885,惠远钟鼓楼,官府,清,1882,19世纪,新疆维吾尔自治区,建筑材料,青砖,0.93
1885,惠远钟鼓楼,官府,清,1882,19世纪,新疆维吾尔自治区,建筑材料,夯土,0.92
1885,惠远钟鼓楼,官府,清,1882,19世纪,新疆维吾尔自治区,建筑材料,琉璃瓦,0.91
1885,惠远钟鼓楼,官府,清,1882,19世纪,新疆维吾尔自治区,建筑材料,方砖,0.9
1885,惠远钟鼓楼,官府,清,1882,19世纪,新疆维吾尔自治区,建筑功能,报时,0.9
1885,惠远钟鼓楼,官府,清,1882,19世纪,新疆维吾尔自治区,建筑功能,交通节点,0.89
1885,惠远钟鼓楼,官府,清,1882,19世纪,新疆维吾尔自治区,建筑功能,城市地标,0.87
1885,惠远钟鼓楼,官府,清,1882,19世纪,新疆维吾尔自治区,营造技艺,三出五进砌法,0.88
1885,惠远钟鼓楼,官府,清,1882,19世纪,新疆维吾尔自治区,营造技艺,斗拱承檐,0.87
1885,惠远钟鼓楼,官府,清,1882,19世纪,新疆维吾尔自治区,营造技艺,旋子彩画,0.86
1885,惠远钟鼓楼,官府,清,1882,19世纪,新疆维吾尔自治区,建筑空间布局,方形平面,0.92
1885,惠远钟鼓楼,官府,清,1882,19世纪,新疆维吾尔自治区,建筑空间布局,面阔三间,0.91
1885,惠远钟鼓楼,官府,清,1882,19世纪,新疆维吾尔自治区,建筑空间布局,三层柱网结构,0.9
1896,邢台清风楼,官府,唐,1467,15世纪,河北省,建筑结构体系,重檐歇山顶,0.95
1896,邢台清风楼,官府,唐,1467,15世纪,河北省,建筑结构体系,减柱造,0.93
1896,邢台清风楼,官府,唐,1467,15世纪,河北省,建筑结构体系,抬梁式,0.9
1896,邢台清风楼,官府,唐,1467,15世纪,河北省,建筑结构体系,斗拱,0.92
1896,邢台清风楼,官府,唐,1467,15世纪,河北省,建筑结构体系,砖砌台基,0.94
1896,邢台清风楼,官府,唐,1467,15世纪,河北省,建筑材料,布瓦,0.85
1896,邢台清风楼,官府,唐,1467,15世纪,河北省,建筑材料,砖,0.87
1896,邢台清风楼,官府,唐,1467,15世纪,河北省,建筑材料,石材,0.86
1896,邢台清风楼,官府,唐,1467,15世纪,河北省,建筑材料,木材,0.84
1896,邢台清风楼,官府,唐,1467,15世纪,河北省,建筑功能,图书馆,0.9
1896,邢台清风楼,官府,唐,1467,15世纪,河北省,建筑功能,文物展厅,0.91
1896,邢台清风楼,官府,唐,1467,15世纪,河北省,建筑功能,公共展示空间,0.88
1896,邢台清风楼,官府,唐,1467,15世纪,河北省,营造技艺,减柱造,0.92
1896,邢台清风楼,官府,唐,1467,15世纪,河北省,营造技艺,插金梁,0.9
1896,邢台清风楼,官府,唐,1467,15世纪,河北省,营造技艺,落架维修,0.89
1896,邢台清风楼,官府,唐,1467,15世纪,河北省,营造技艺,五踩重昂斗拱,0.91
1896,邢台清风楼,官府,唐,1467,15世纪,河北省,建筑空间布局,面阔五间,0.95
1896,邢台清风楼,官府,唐,1467,15世纪,河北省,建筑空间布局,进深三间,0.94
1896,邢台清风楼,官府,唐,1467,15世纪,河北省,建筑空间布局,回廊,0.93
1896,邢台清风楼,官府,唐,1467,15世纪,河北省,建筑空间布局,平座,0.92
1896,邢台清风楼,官府,唐,1467,15世纪,河北省,建筑空间布局,双层楼阁,0.94
1904,原平普济桥,桥梁,金,1115,12世纪,山西省,建筑结构体系,石拱桥,0.8
1904,原平普济桥,桥梁,金,1115,12世纪,山西省,建筑材料,石材,0.85
1904,原平普济桥,桥梁,金,1115,12世纪,山西省,建筑功能,全国重点文物保护单位,0.6
1904,原平普济桥,桥梁,金,1115,12世纪,山西省,建筑功能,桥梁,0.55
1904,原平普济桥,桥梁,金,1115,12世纪,山西省,营造技艺,拱券砌筑,0.7
1904,原平普济桥,桥梁,金,1115,12世纪,山西省,建筑空间布局,南门外,0.5
1904,原平普济桥,桥梁,金,1115,12世纪,山西省,建筑空间布局,镇外桥,0.45
1946,于成龙故居,民居,清,1617,17世纪,山西省,建筑结构体系,四合院,0.85
1946,于成龙故居,民居,清,1617,17世纪,山西省,建筑结构体系,清代木构架,0.8
1946,于成龙故居,民居,清,1617,17世纪,山西省,建筑材料,木材,0.6
1946,于成龙故居,民居,清,1617,17世纪,山西省,建筑材料,砖石,0.55
1946,于成龙故居,民居,清,1617,17世纪,山西省,建筑功能,住宅,0.95
1946,于成龙故居,民居,清,1617,17世纪,山西省,建筑功能,故居,0.93
1946,于成龙故居,民居,清,1617,17世纪,山西省,营造技艺,传统修复,0.7
1946,于成龙故居,民居,清,1617,17世纪,山西省,营造技艺,简朴风格营造,0.65
1946,于成龙故居,民居,清,1617,17世纪,山西省,建筑空间布局,坐北朝南,0.9
1946,于成龙故居,民居,清,1617,17世纪,山西省,建筑空间布局,正房厢房布局,0.88
1946,于成龙故居,民居,清,1617,17世纪,山西省,建筑空间布局,围院结构,0.85
1949,解州同善义仓,官府,清,1880,19世纪,山西省,建筑结构体系,抬梁式,0.82
1949,解州同善义仓,官府,清,1880,19世纪,山西省,建筑结构体系,围院结构,0.85
1949,解州同善义仓,官府,清,1880,19世纪,山西省,建筑材料,砖石,0.78
1949,解州同善义仓,官府,清,1880,19世纪,山西省,建筑材料,木材,0.75
1949,解州同善义仓,官府,清,1880,19世纪,山西省,建筑功能,仓储,0.95
1949,解州同善义仓,官府,清,1880,19世纪,山西省,建筑功能,义仓,0.93
1949,解州同善义仓,官府,清,1880,19世纪,山西省,营造技艺,防潮工艺,0.81
1949,解州同善义仓,官府,清,1880,19世纪,山西省,营造技艺,防盗构造,0.8
1949,解州同善义仓,官府,清,1880,19世纪,山西省,建筑空间布局,坐南朝北,0.95
1949,解州同善义仓,官府,清,1880,19世纪,山西省,建筑空间布局,围院式布局,0.92
1949,解州同善义仓,官府,清,1880,19世纪,山西省,建筑空间布局,前院后场,0.9
1950,曲沃薛家大院,民居,清,1875,19世纪,山西省,建筑结构体系,抬梁式木构架,0.85
1950,曲沃薛家大院,民居,清,1875,19世纪,山西省,建筑结构体系,穿斗式木构架,0.75
1950,曲沃薛家大院,民居,清,1875,19世纪,山西省,建筑结构体系,砖木混合结构,0.8
1950,曲沃薛家大院,民居,清,1875,19世纪,山西省,建筑材料,石材,0.55
1950,曲沃薛家大院,民居,清,1875,19世纪,山西省,建筑材料,木材,0.55
1950,曲沃薛家大院,民居,清,1875,19世纪,山西省,建筑材料,彩绘材料,0.55
1950,曲沃薛家大院,民居,清,1875,19世纪,山西省,建筑功能,办公用房,0.85
1950,曲沃薛家大院,民居,清,1875,19世纪,山西省,建筑功能,民居,0.85
1950,曲沃薛家大院,民居,清,1875,19世纪,山西省,营造技艺,石雕,0.9
1950,曲沃薛家大院,民居,清,1875,19世纪,山西省,营造技艺,木雕,0.9
1950,曲沃薛家大院,民居,清,1875,19世纪,山西省,营造技艺,彩绘,0.9
1950,曲沃薛家大院,民居,清,1875,19世纪,山西省,建筑空间布局,三进院落,0.95
